Job Title,Company Name,Country,When Posted,No. of Applicants,Hyperlink,Job Description
Associate| Junior Quant,TD Securities,Singapore| Singapore,3 weeks ago,Over 200 applicants,https://sg.linkedin.com/jobs/view/associate-junior-quant-at-td-securities-2004893687?refId=e74c784b-518f-44fb-9168-9d971539ff8e&position=10&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p><strong><u>TD Bank Group</u></strong></p><p><br/></p><p>Headquartered in Toronto Canada with more than 85000 employees in offices around the world The Toronto-Dominion Bank and its subsidiaries are collectively known as TD Bank Group ("TD"). TD offers a full range of financial products and services to more than 25 million customers worldwide through three key business lines:</p><p><br/></p><ul><li><strong>Canadian Retail</strong> including TD Canada Trust Business Banking TD Auto Finance TD Wealth TD Direct Investing and TD Insurance</li><li><strong>U.S. Retail</strong> including TD Bank America’s Most Convenient Bank TD Auto Finance TD Wealth and TD’s investment in TD Ameritrade</li><li><strong>Wholesale Banking</strong> through TD Securities</li></ul><p><br/></p><p>TD had C$1.3 trillion in assets as at April 30 2018. TD also ranks among the world’s leading online financial services firms with approximately 12 million active online and mobile customers. The Toronto-Dominion Bank trades on the Toronto and New York stock exchanges under the symbol "TD".</p><p><br/></p><p>In Singapore TD operates as The Toronto-Dominion Bank Singapore Branch and Toronto Dominion (South East Asia) Limited which are collectively known as “TD Singapore” since 1979. The key business in Singapore is TD Securities which is part of Wholesale Banking</p><p><br/></p><p><strong>Position Summary:</strong></p><p><br/></p><p>The Quantitative Modelling and Analytics (QMA) team is particularly active in two areas: pricing and risk analytics for derivatives trading and electronic trading algorithms. The team is part of TD Securities Technology and has strong links with front office risk and control functions and other tech teams. We provide in-house developed quant libraries that are incorporated into enterprise risk systems pricing applications investment research and trading systems. </p><p><br/></p><p>As part of our quant build out in the Asia Pacific region we are looking for a versatile junior quant who will develop the analytics and deploy them to enterprise valuation and pricing systems. Initially you will cover interest rates and FX with likely expansion to cover electronic trading. Starting from an initial focus on C++ you should be comfortable to acquire additional programming skills as needed. You will equally be happy implementing quantitative calculations as you are doing market data investigations and issue resolution in trading systems.</p><p><br/></p><p><strong>Skills &amp; Requirements:</strong></p><p><br/></p><ul><li>Advanced degree in computer science maths physics engineering etc.</li><li>Fresh graduates are welcome to apply</li><li>Knowledge of quant finance derivative pricing and markets</li><li>Good knowledge of a common programming language (C++ java python etc.)</li><li>Comfortable working with front office users</li><li>Strong communication skills</li></ul><p><br/></p><p><strong>Inclusiveness</strong></p><p><br/></p><p>At TD we are committed to fostering an inclusive accessible environment where all employees and customers feel valued respected and supported. We are dedicated to building a workforce that reflects the diversity of our customers and communities in which we live and serve and creating an environment where every employee has the opportunity to reach their potential.</p></div>
Human Resource Systems & Analytics Trainee #SGUnitedTraineeships,Sephora SEA,Singapore| Singapore,4 weeks ago,86 applicants,https://sg.linkedin.com/jobs/view/human-resource-systems-analytics-trainee-%23sgunitedtraineeships-at-sephora-sea-2004841310?refId=e74c784b-518f-44fb-9168-9d971539ff8e&position=11&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p><strong>Organisation<br/><br/></strong> </p> <p><strong>Sephora</strong> a division of LVMH - Moët Hennessy Louis Vuitton global luxury leader is a global leader in beauty retailing. It successfully operates more than three thousand points of sale across Americas Europe Middle East and Asia. Its aim is to animate the most loved beauty community in the world.<br/><br/> </p> <p>Sephora Asia is a high growth division of the leading global beauty retailer Sephora. Our teams run omni-channel retail businesses in markets such as Australia China Hong Kong Malaysia New Zealand Singapore South Korea &amp; Thailand franchise operations in India and Indonesia and e-commerce in Philippines. Our success is built on innovation a unique product portfolio market leading digital capability and our exceptional people!  </p><p><br/> </p><p><strong>About the SGUnited Traineeships' Program</strong> </p><p>Sephora SEA is participating in the Singapore government's initiative to support those who have recently graduated or will soon be graduating from the Institute of Technical Education (ITE) Polytechnics Universities and other private educational institutions in 2019 or 2020 to take up traineeship opportunities across various sectors. This includes those who graduated from the above institutions and recently completed National Service in 2019/2020. </p><p><br/>These traineeships are aimed at helping fresh graduates to develop their skills professionally even during the current economic climate. With a duration of up to 12 months these traineeships will equip young locals with valuable industry experience and allow them to gain a firmer foothold in the job market during the economic recovery.    <br/><br/> </p> <p><strong>Traineeship Title:</strong> </p><p><em>Human Resource Systems &amp; Analytics Trainee</em> </p><p><br/> </p><p><strong>Traineeship Description:</strong> </p><p><em>The Human Resource Systems &amp; Analytics trainee will be immersed in the Workforce Effectiveness centre of excellence   for the Sephora SEA Human Resource (HR) function. The trainee will work across   the 3 pillars in the Workforce Effectiveness team: Compensation &amp; Benefits   HR systems/Technology Analytics in building and optimising the   organization’s people agenda across South East Asia. Sephora South East Asia   is a high-growth division of Sephora a global leader in beauty retailing.   Central to our success are our people who are passionate about building our   customer experience and developing both their teams and themselves.</em> </p><p><br/> </p><p><strong>Specific Responsibilities:</strong> </p><p><em>The trainee will be involved   in:</em> </p><p><em>1.</em> <em>Supporting the roll out of HR Systems</em> </p><p><em>2.</em> <em>Support the review and roll out of C&amp;B programmes across the region</em> </p><p><em>3.</em> <em>Build and implement the use of HR Dashboards</em> </p><p><em>4.</em> <em>Work closely with the HR team in driving People Analytics</em> </p><p><br/> </p><p><strong>Technical Skills and   Competencies Trainee will learn during SGUnited Traineeship Programme:</strong> </p><p><em>1.</em> <em>Technical   : SQL coding/programming (tools: Google Big Query R/Python) and data   visualization (tool: Domo/Qilk Sense/Power BI) Excel (Intermediate)</em> </p><p><em>2.</em> <em>Analytical   : Statistical analysis predictive analytics machine learning</em> </p><p><em>3.</em> <em>HR   Domain knowledge: Full spectrum understanding of HR processes and day-to-day   operations</em> </p><p><em>4.</em> <em>Soft skills: storytelling &amp; presentation skills the ability to   synthesize data into actionable insights</em></p></div>
Technical-Admin Executive (Aquaculture Innovation Center),Temasek Polytechnic,Singapore| Singapore,5 days ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/technical-admin-executive-aquaculture-innovation-center-at-temasek-polytechnic-2188639588?refId=e74c784b-518f-44fb-9168-9d971539ff8e&position=12&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><u>Responsibilities<br/></u></strong><ul> <li>Provide support for administrative procurement inventory survey analysis and areas of need for continuing education courses and workshops</li> <li>Assist in updating SOPs and workflow processes for effective operation and management</li> <li>Familiar with e-learning tools or digital education tools for training material development</li> <li>Assist in client resource management</li> <li>Has considerable experience in the operation of office equipment organising and ordering equipment inventories office supplies and perishables</li> <li>Prepare regular scheduled reports and presentations with statistical data as assigned</li> <li>Develop and maintain filing/archiving system/s</li> <li>Organise and schedule meetings and appointments</li> <li>Handle sensitive information in a confidential manner</li> <br/></ul><strong>Prerequisites<br/></strong><ul> <li>Preferably with a diploma related to biological science aquaculture and a minimum of 3 years of relevant working experience in supporting administration procurement and operations</li> <li>Proficient in MS Office (including Excel Word and Outlook) and statistical analysis tools</li> <li>Knowledge of MS Access or database</li> <li>Experience in e-learning tools would be advantageous</li> <li>Attention to details and good organisational skills</li> <li>Good in time management and work prioritisation</li></ul></div>
Data Engineer,Call Levels,Singapore| Singapore,1 week ago,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/data-engineer-at-call-levels-2182479761?refId=e74c784b-518f-44fb-9168-9d971539ff8e&position=13&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong>The Offer<br/></strong><ul> <li>Work alongside &amp; learn from best in class talent</li> <li>Great work culture</li> <li>Opportunity to make a positive impact</li> <br/><br/></ul><strong>The Job<br/><br/></strong><strong><u>You Will Be Responsible For<br/></u></strong><ul> <li>Developing scripts to process structured and unstructured data.</li> <li>Recommending developing and implementing ways to improve data reliability efficiency and quality.</li> <li>Supporting translation of data business needs into technical system requirements.</li> <li>Working with stakeholders to understand needs in order with respect to data structure availability scalability and accessibility.</li> <br/></ul><strong>The Profile<br/></strong><ul> <li>You possess a degree in Computer Science Applied Mathematics Engineering or related field.</li> <li>You have at least 1 year experience ideally within a Data Engineer role.</li> <li>Demonstrated experience working with large and complex data sets as well as experience analyzing volumes of data.</li> <li>You possess strong knowledge of Javascript Node.js and Python.</li> <li>Good knowledge of Cloud Databases (eg. AWS Azure) DB as a service DBAAS and MySQL databases.</li> <li>You pay strong attention to detail and deliver work that is of a high standard</li> <li>You possess strong analytical skills and are comfortable dealing with numerical data</li> <li>You are a self-starter and demonstrate a high level of resilience</li></ul></div>
Social Listening Analyst,VaynerMedia,Singapore| Singapore,3 months ago,60 applicants,https://sg.linkedin.com/jobs/view/social-listening-analyst-at-vaynermedia-1996872991?refId=e74c784b-518f-44fb-9168-9d971539ff8e&position=14&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5">The APAC team is looking for a Social Media Listening Analyst that will be an expert in research and analysis while interested to dive into the trend-spotting areas such as index scoring and validation.<br/><br/><strong>Research &amp; Analysis<br/></strong><ul> <li>You will hand period projects and calendar focused that will design conduct and deliver standard and custom social media reports.</li> <li>You will be responsible for hosting discovery sessions with the agency's clients to understand the business need.</li> <li>You will translate this into constructed queries that will monitor the social conversation for internal client teams as well as competitive brands Influencers programs products marketing campaigns and events.</li> <li>You will deep dive into the data to uncover drivers of social buzz then translates the data into a compelling story.</li> <li>You're accountable for deciphering what is important meaningful data and then communicating the concise story in a way that allows the business to make decisions based on the reports.</li> <br/><br/></ul><strong>Trend Spotting (Index Scoring &amp; Validation)<br/></strong><ul> <li>You will monitor daily or upon ad-hoc requests various social listening and content monitoring towards trends and hot news..</li> <li>You will create a semi-automated workflow that can pickup daily social triggers as guidance for internal and client teams. This would require quick thinking and fast turnaround on queries and linking up with API access of tools to pull from selected data points.<br/></li> <br/></ul><strong>The Task At Hand<br/></strong><ul> <li>Consult stakeholders on topic definitions social listening measures and filters to define objectives and set deliverables for standard and custom reports. </li> <li>Implement social analysis for campaigns/events and present insights back to inform content /Media decisions for campaign/event activities and advise on actions to take from optimizations standpoint.</li> <li>Social listening tool setup including keywords query parameters and dashboards.</li> <li>Take initiative on the refinement of query parameter setup to ensure accurate and insightful mention analysis is available to report on by the end of the reporting period.</li> <li>Pull and interpret data from social listening tools including volume sentiment conversation drivers influencers etc.</li> <li>Create and edit reporting deliverables for PowerPoint Newsletter and Excel formats that transform social data into a clear story. Visualize findings legibly using charts tables and infographics and provide actionable insights based on concrete data. </li> <li>Manage a deliverable calendar of recurring scheduled and ad hoc reports. </li> <li>Good housekeeping - upkeep of shared calendars and the storage of report agreement documents and delivered reports.</li> <br/><br/></ul><strong><u>Qualifications<br/></u></strong><ul> <li>Bachelor's Degree in Mathematics Statistics Marketing Communications Economics Computer Science Information technology or Human-Computer Interaction or related educational concentration</li> <li>2-3 years of professional experience in marketing/business analytics statistical analysis predictive modeling or segmentation experience setting </li> <li>Minimum 3 years of experience in online/social analytics</li> <li>Be able to properly set expectations based on program scope reporting schedules and follow through on delivery.</li> <li>Excellent written and verbal communication skills and proven ability to transform data into a concise yet compelling story.</li> <li>Ability to synthesize information and produce insightful and accurate analysis and recommendations.</li> <li>Good mix of technical understanding business sense managerial/connecting and Interpersonal skills (Experience with Boolean Python Excel prototyping of data visualization or using a data visualization tool is critical for growing in this role)</li> <li>Strong familiarity and understanding of social media platforms such as Facebook Twitter Blogs Forums Instagram Forums Chat applications is required.</li> <li>Relevant experience pulling data from social media listening/analytics tools such as Crimson Hexagon Sprinklr SimplyMeasured Google Studio etc.</li></ul></div>
WeChat Security Data Analyst,Tencent,Singapore| Singapore,4 weeks ago,Over 200 applicants,https://sg.linkedin.com/jobs/view/wechat-security-data-analyst-at-tencent-2004837980?refId=e74c784b-518f-44fb-9168-9d971539ff8e&position=15&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p>Job Responsibilities:</p><p>1. Extract data from the data warehouse make data reports and suspicious malicious discoveries</p><p>2. Support data related work for the security operations teammate</p><p>3. Proficiency in using the release system releasing new programs or scripts</p><p> </p><p>Job Requirements:</p><p>1. Familiar with Unix/Linux and master one or more scripting languages such as Python SQL etc.</p><p>2. Familiar with database operations sensitive to data background in data analysis and data mining is preferred.</p><p>3. Familiar with Chinese and English with integrity conscientiousness and security awareness.</p><p>4. Fluency in both written and spoken English and Mandarin is a must. </p></div>
Data Operations Manager,Pacific Life Re,Singapore| Singapore,1 week ago,97 applicants,https://sg.linkedin.com/jobs/view/data-operations-manager-at-pacific-life-re-2152197989?refId=e74c784b-518f-44fb-9168-9d971539ff8e&position=16&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p>Due to continued growth of the business in Asia we are hiring for an experienced Data Manager to join our Data Management team; with responsibility for managing several Analysts.</p><p><br/></p><p>Reporting to the Director Data Management you will be a key member of the team; responsible for leading and mentoring more junior members of the team acting as a point of contact for technical queries as well as managing your direct reports on a day to day basis. </p><p><br/></p><p>The technical expertise will require overseeing the implementation process which will include; sourcing and documenting business requirements writing and testing ETL maps and the provision of data for downstream data analytics. This includes the provision of data for valuation pricing risk and financial management analysis as well as administration data required for the business systems.</p><p><br/></p><p><strong><u>The day to day duties of the role will include:</u></strong></p><p><br/></p><p>Responsibility for ensuring the team’s timely delivery of all technical aspects of the administration of data received from clients including but not limited to the following:</p><ul><li>Cleansing analysing and validating incoming client policy and claims data </li><li>Gathering consolidating and documenting user requirements for the transformation of client data to PLRe systems</li><li>Preparing test plans and perform testing to ensure transformation of client’s data is performed as per user requirements. </li><li>Supporting the development of PLRe systems and issues resolution liaising with IT and other function as appropriate</li><li>Performing periodic user acceptance tests on PLRe Systems to verify the deployment of enhancements and changes</li></ul><p>Responsibility for the delivery of accurate information for experience analysis as well as internal and external reporting which involves:</p><ul><li>Loading client data into SAP data warehouse</li><li>Working closely with Corporate Actuarial and Finance teams to ensure the provision of accurate data for valuation and reporting</li><li>Working closely with R&amp;D team to ensure the provision of validated data for experience analysis</li></ul><p>Coaching and developing direct reports to achieve team and company goals as well as individual performance standard. Ensuring team members are motivated performing to high standards and continually developed to their full potential.</p><p><br/></p><p><strong><u>Applicants will ideally be able to demonstrate the following:</u></strong></p><p><br/></p><ul><li>Diploma/ Degree in Information Technology / Computer Science / Business Analytics or equivalent</li><li>At least five years’ data transformation experience preferably in an Insurance company </li><li>Prior experience working with and analysing large volumes of data</li><li>Prior experience requirement gathering in a consultation or business analyst capacity</li><li>Demonstrable experience in business process re-engineering and in quality management techniques</li><li>Strong capability with MS Excel and advanced SQL (essential)</li><li>Experience of using Operations systems (preferably SAP)</li><li>Successful track record in managing a team of staff</li></ul><p></p></div>
Digital Content Strategist,Chimney,Singapore| Singapore,3 weeks ago,129 applicants,https://sg.linkedin.com/jobs/view/digital-content-strategist-at-chimney-2150695968?refId=e74c784b-518f-44fb-9168-9d971539ff8e&position=17&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p>Chimney is looking for a Digital Content Strategist to join our Singapore office. You will get the chance to be a part of a dynamic team working with Netflix to support the content team through workflow integration analytics and strategy.</p><p><br/></p><p><strong>Who you are</strong></p><ul><li>Highly analytical data-driven and curious about audience behavior</li><li>Extremely organized and able to thrive in a fast-paced evolving environment</li><li>Ambitious passionate and willing to challenge the status quo to achieve excellence</li></ul><p><br/></p><p><strong>What you'll do</strong></p><ul><li>Develop a keen overview of the competitive landscape by conducting extensive market research analyze key performance drivers to help grow and evolve the team’s content offering</li><li>Identify opportunities and lead initiatives to visualize automate and present social media analytics to hone in on the team’s strategy</li><li>Provide valuable insights from a data perspective to develop comprehensive client social media solutions tap on multiple data points including social media updates viewership trends target market behavior etc</li><li>Daily monitoring and measuring of content performance swiftly following up with clear and actionable analysis and insights to guide content creation decisions</li><li>Build and maintain operational workflows involving internal teams clients and regional partners</li><li>Master and integrate multiple functional tools (eg. project management editorial planning video collaboration asset management tools etc) constantly seeking opportunities to reduce friction between project stages and automate processes where possible</li><li>Provide tools training to internal and external teams pro-actively collecting feedback uncovering bottlenecks and optimizing workflows to understand on-the-ground needs in order to best facilitate the teams’ performance</li><li>Take on ad-hoc data-storytelling projects collaborating with the marketing team to craft meaningful narratives backed by data</li><li>Work closely with the client and team to intricately understand the ins and outs of our content (editorial angle scale of production etc) to develop a long-term strategy for our channels</li><li>Serve as a consultant for the team and client on the latest social media updates tools and processes</li></ul><p><br/></p><p><strong>What you need</strong></p><ul><li>Bachelor’s degree in Business Administration Finance Economics Computer Science Data Science Engineering Digital Media or other related fields</li><li>At least 3 years of experience in content operations data analytics programmatic and project management in a digital marketing agency content social media or data analytics team</li><li>Proficient with analytics and project management tools Microsoft Excel Google Suite Google Data Studio Google Analytics Youtube Studio exceptional visualization skills using Tableau or other relevant analytics tools</li><li>Knowledgeable in programmatic digital marketing media buying driving organic traffic and other relevant fields will be a bonus</li><li>Strong expertise in social media and media-buying platforms processes and industry best practices with the ability to pick up and master new tools when necessary</li><li>Committed to a high quality of work and to building positive and productive relationships internally and externally</li><li>Possess a systematic approach to project management while retaining a level of flexibility to accommodate curveballs</li><li>Track record of excellent client management and servant leadership</li><li>Strong written and communication skills in English; able to represent the data in a way that is intuitive and insightful</li></ul><p><br/></p><p>To apply please send your CV cover letter and portfolio (if applicable) with the subject line "Digital Content Strategist- [your name]" to jobs.apac@chimneygroup.com.</p><p><br/></p><p>Please note that this is a one year contract role. We are recruiting on a rolling basis and only shortlisted candidates will be notified.</p><p><br/></p><p><strong>Who we are</strong></p><p>Chimney Vigor Group is a global full-service award-winning Creation Studio independently partner-owned by 30 co-workers specializing in communications production entertainment and MarTech. Think of us as an advertising and social media agency production and tech company — all rolled into one. </p><p> </p><p>For over 20 years we have crafted award-winning stories (Oscar BAFTA Cannes Lion Palme d’Or Sundance Berlinale PromaxBDA) and delivered marketing and communications solutions for the world’s most recognized brands. </p><p> </p><p>With offices in cities worldwide - San Diego Los Angeles New York Stockholm Gothenburg Malmo Helsinki Warsaw Berlin Sydney Singapore and Seoul - our 400+ world-class talent bring diverse insight and craftsmanship to any given project working in integrated workflows and using a powerful platform to interact with both local and multinational clients in order to deliver smart cost-efficient and truly useful solutions including production live events media buying distribution performance analytics and strategy. </p></div>
Advanced Technology Researcher (AM),GE Aviation,Singapore| Singapore,nil,Be among the first 25 applicants,https://sg.linkedin.com/jobs/view/advanced-technology-researcher-am-at-ge-aviation-2173728093?refId=e74c784b-518f-44fb-9168-9d971539ff8e&position=18&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><strong><br/>Role Summary:<br/></strong>The primary role of the Advanced Technology Researcher (ATR) is to develop Additive Manufacturing (AM) methods for repairing aircraft engine components and industrialize the process in a high-volume manufacturing(repair) environment.<br/><strong><br/><u>Essential Responsibilities<br/></u></strong><ul><li>Work with GE Additive Technology Centre (ATC) in the US to industrialize repairs for titanium and superalloy-based aircraft engine components. </li><li>Set up a metal additive manufacturing facility in Singapore. </li><li>Develop process parameters for metal 3D printing pre- and post-processing and inspection of repaired components that are suitable for implementation in a dynamic high-volume component repair shop. </li><li>Ensure that high standards of Quality Environment Health and Safety (EHS) are achieved in the repair process. <br/></li></ul><strong><br/><u>Qualifications/Requirements<br/></u></strong><ul><li>Master's or PhD in Engineering </li><li>Familiar with additive manufacturing or vision systems technology and pre- and post-processing for metal 3-D printing </li><li>Good communication skills with the ability to communicate at a variety of levels from researchers to shopfloor technicians<br/></li></ul><strong><br/><u>Desired Characteristics<br/></u></strong><ul><li>Manufacturing engineering experience </li><li>Experience with vision systems and pattern recognition software </li><li>Laser/Optics experience </li><li>Experience in machine integration </li><li>Ability to influence others and lead small teams<br/></li></ul><strong><br/>About Us:<br/></strong>GE (NYSE:GE) rises to the challenge of building a world that works. For more than 125 years GE has invented the future of industry and today the company’s dedicated team leading technology and global reach and capabilities help the world work more efficiently reliably and safely. GE’s people are diverse and dedicated operating with the highest level of integrity and focus to fulfill GE’s mission and deliver for its customers. www.ge.com<br/>GE offers a great work environment professional development challenging careers and competitive compensation. GE is an Equal Opportunity Employer. Employment decisions are made without regard to race color religion national or ethnic origin gender (including pregnancy) sexual orientation gender identity or expression age disability veteran status or any other characteristics protected by law.<br/><br/><strong>Additional Locations:<br/></strong>Singapore;Singapore;</div>
Head of Sales – APAC,Infrrd,Singapore,3 weeks ago,Over 200 applicants,https://sg.linkedin.com/jobs/view/head-of-sales-%E2%80%93-apac-at-infrrd-2023891979?refId=e74c784b-518f-44fb-9168-9d971539ff8e&position=19&pageNum=10&trk=public_jobs_job-result-card_result-card_full-click,<div class="show-more-less-html__markup show-more-less-html__markup--clamp-after-5"><p><strong>We are Infrrd</strong> - the Enterprise AI company that uses AI and Machine Learning technologies to help our customers automate human tasks.</p><p><br/></p><p>We are looking for a Head of Sales to lead our APAC Sales initiatives. Like any job it has its pros and cons. Let's talk about the cons first:</p><ol><li>We are growing fast so you will need to keep up with the pace and hit the ground running.</li><li>We are a young company that gives large AI companies a run for their money when it comes to solving enterprise automation problems. What this means for you is that you need to be prepared to deal with some of the best competitors on the planet and win. It’s not necessarily a con but it can get pretty intense. Let's just say this is not a job for the faint-hearted.</li><li>Our company is headquartered in the US and you will be expected to lead initiatives across Asia and Australia / New Zealand so you will need to be comfortable coordinating things across multiple time zones.</li></ol><p><br/></p><p>With the cons out of the way let’s talk about the good stuff.</p><ol><li>We are a team of about 300 people so while we are young - we are not a start-up.</li><li>The work is challenging and you will work directly with our VP of Worldwide Sales and Biz Dev.</li><li>There are three levels of people in our team - those who do the work those who can fix things when they are not working and the ones that can own outcomes. This job belongs in the third category - you will have freedom in how you run your operations. You will get to make your own decisions and live to see their outcomes. Think of this role as being the Captain of our APAC Sales.</li></ol><p><br/></p><p>If you have read this far then you may want to know what background we would like our Head of Sales to have. We have made a list here it is:</p><p><br/></p><p><strong>Job Description</strong></p><p>·      Manage sales and account management with distributed resources located in India and internationally.</p><p>·      Maintain and deliver Revenue Plan while maintaining strong client relationships and trusted partnerships that will optimize profitability and client satisfaction.</p><p>·      Work with pre-sales inside sales and marketing teams in closing new accounts and managing existing accounts.</p><p>·      Build a growth strategy identifying new business opportunities and driving them.</p><p>·      Builds develops and manages a sales team capable of carrying out needed sales initiatives.</p><p>·      Helps identify new clients (B2B) understands their needs and helps in developing our IDP platform as per their needs.</p><p>·      Ensures communications are coordinated supports sales plan objectives and meets organizational expenditure requirements.</p><p>·      Ability to collaborate and work closely with multiple stakeholders including Delivery Marketing Sales Enablement and Operations etc.</p><p><br/></p><p><strong>Required Skills/Experience:</strong></p><p><strong>·      An executive with 10+ years of relevant experience preferably having started a team / region / territory from scratch and led it to great success</strong></p><p>·      Sales leadership experience within the Software industry (<strong>SAAS preferred</strong>) with prior IT background in Professional Services Pre-Sales and/or Project Management.</p><p>·      Demonstrated ability to navigate between the business and technical domains of a software sales cycle providing leadership in both.</p><p>·      Strong analytical problem-solving and communication skills.</p><p>·      Team player that is self-motivated collaborative proactive and coachable.</p><p>·      Demonstrated desire for continuous learning and improvement.</p><p>·      Strong customer relationship skills and the ability to focus on multiple customer needs simultaneously.</p><p>·      Ability to manage and influence through persuasion negotiation and collaboration.</p><p>·      Strong commitment to the success of customers combined with a passion for exceeding business targets.</p><p>·      An understanding of the Intelligent Automation / Intelligent Document Processing space.</p><p>·      <strong>Experience working in Startups</strong> / Small and Medium Businesses.</p><p>·      Experience <strong>selling successfully to Fortune-500 / Enterprise clients.</strong></p><p>·      Ability and willingness to travel domestically / internationally as needed.</p><p>·      <strong>Preferred verticals: BFSI (Banking Financial Services Insurance) Mortgage Healthcare BPO Shared Service Centers anything that uses a lot of paperwork.</strong></p><p>·     <strong> Preferred domains: AI ML Intelligent Automation RPA IDP.</strong></p><p><br/></p><p><strong>Demonstrated Achievement Orientation – highlight what sets you apart from the rest in your email resume or cover letter.</strong></p><p><br/></p><p>We aspire to big brand and we have put 10 years of grueling work to get to where we have reached. We are looking for someone to join us on our journey to create a company that their future generations can be proud of. As a Head of APAC Sales we would like you to pay attention to detail to all of your work. In fact to validate that you are not just mass mailing your resume to every job you see we would like you to send an email with the subject "I am your Head of APAC Sales"; along with your profile to nikunj at infrrd dot ai. This is our little validation trick to separate the people who apply to every job they see from people like you.</p><p><br/></p><p>Looking forward to talking to you!</p></div>
